data_channel,tag_label,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,shares,abs_title_sentiment_polarity
5,5241,163,11,752,0.487603305,0.999999998,0.632478631,16,1,1,2,4.632978723,10,-1,22100,3355,0,843300,173330,0,22100,3919.640101,2300,2300,2300,0,1,0,0,0,0,0,0,0.020003175,0.020017962,0.919960313,0.020010096,0.020008453,0.472477596,0.013958191,0.031914894,0.015957447,0.666666667,0.333333333,0.323142136,0.1,1,-0.360416667,-1,-0.1,0.666666667,0.083333333,0.166666667,2900,0.083333333
5,7055,360,9,1373,0.440933032,0.999999999,0.608490565,29,3,10,3,4.884195193,10,-1,322,113.9,285,843300,166218.5,233,8104.166667,3667.020352,3900,12800,7433.333333,1,0,0,0,0,0,0,0,0.020096645,0.020015111,0.152741993,0.020021902,0.787124349,0.489615889,0.143108344,0.049526584,0.015294975,0.764044944,0.235955056,0.351204482,0.033333333,0.7,-0.282634165,-0.6,-0.025,1,0.5,0.5,20700,0.5
5,6595,84,12,877,0.458672875,0.999999998,0.615530302,7,1,4,0,4.795895097,10,-1,761,289.8,251,843300,228775.1,251,3758.303922,2124.972337,1300,1300,1300,0,0,0,1,0,0,0,0,0.020889239,0.020068918,0.864164141,0.020199267,0.074678435,0.391266534,0.047238757,0.025085519,0.018244014,0.578947368,0.421052632,0.354383117,0.05,0.5,-0.279774306,-0.7,-0.1,0.45,0.15,0.05,884,0.15
2,6714,646,14,379,0.538258574,0.999999996,0.684444441,3,0,1,0,4.986807388,5,4,1100,408,3900,617900,310860,1283.772727,3629.553271,2865.824179,0,0,0,0,1,0,0,0,0,0,0,0.440081647,0.040000255,0.439914929,0.040000258,0.040002911,0.439825337,0.102746212,0.050131926,0.026385224,0.655172414,0.344827586,0.330861244,0.033333333,1,-0.15875,-0.5,-0.05,0.388888889,0.144444444,0.111111111,1700,0.144444444
3,2557,710,7,107,0.761904755,0.999999983,0.896551709,1,0,1,0,4.570093458,4,217,560,401.6666667,0,51900,30500,0,3787.716981,2462.698411,0,0,0,1,0,0,0,0,0,0,0,0.56213558,0.050066385,0.287542105,0.050231171,0.050024759,0.416919192,0.104401154,0.037383178,0.018691589,0.666666667,0.333333333,0.346590909,0.136363636,0.5,-0.327777778,-0.5,-0.155555556,0.288888889,-0.155555556,0.211111111,1200,0.155555556
5,8217,430,12,458,0.553097344,0.999999996,0.728937726,7,0,1,0,4.888646288,10,4,1200,241.6,2100,843300,246580,1254.636364,3433.349474,2342.612664,0,0,0,1,0,0,0,0,0,0,0,0.020091096,0.020000778,0.628323413,0.020000344,0.31158437,0.360335498,0.132683983,0.050218341,0.008733624,0.851851852,0.148148148,0.32055336,0.1,0.6,-0.30625,-0.5,-0.125,0.227272727,0.068181818,0.272727273,1300,0.068181818
4,2352,265,13,732,0.483471074,0.999999998,0.666666665,9,4,15,0,4.480874317,7,-1,183,61.57142857,27700,843300,515528.5714,2920.13143,3826.889847,3257.746188,3200,15200,10766.66667,0,0,0,0,1,0,0,0,0.0286711,0.028575241,0.02861928,0.028571627,0.885562752,0.426110886,0.151602859,0.046448087,0.017759563,0.723404255,0.276595745,0.388796791,0.1,1,-0.137423687,-0.3,-0.071428571,0,0,0.5,2900,0
1,490,704,13,618,0.444084278,0.999999997,0.648484847,8,4,1,0,4.048543689,6,217,548,352.25,0,69100,25533.33333,0,2547.324567,1400.332948,93,1300,696.5,0,0,0,0,0,0,1,1,0.033656889,0.034547973,0.033429729,0.697608067,0.200757341,0.431555818,0.138802801,0.045307443,0.012944984,0.777777778,0.222222222,0.304004329,0.033333333,0.7,-0.161111111,-0.3,-0.05,0.066666667,0.033333333,0.433333333,649,0.033333333
1,4024,221,10,710,0.491549295,0.999999997,0.720207252,2,2,3,0,4.221126761,8,-1,965,340.4285714,0,843300,185870.625,0,7048.02439,3298.381951,1000,9900,5450,0,0,0,0,0,0,1,1,0.025001263,0.899740852,0.025000693,0.025228528,0.025028665,0.474859307,0.070334776,0.045070423,0.036619718,0.551724138,0.448275862,0.438379329,0.1,1,-0.282051282,-0.6,-0.05,0.4,-0.4,0.1,1400,0.4
4,3123,601,5,508,0.431726907,0.999999997,0.535256409,12,3,8,0,4.748031496,9,4,1600,628,0,690400,101400,0,3621.45023,2167.697531,11900,11900,11900,0,0,0,0,1,0,0,0,0.022353597,0.022251292,0.024120075,0.022253841,0.909021195,0.492696078,0.219656863,0.039370079,0.00984252,0.8,0.2,0.4275,0.033333333,1,-0.158333333,-0.291666667,-0.05,0,0,0.5,1300,0
5,5971,680,8,63,0.88709676,0.999999976,0.904761883,2,1,0,1,4.571428571,9,217,2100,1075.625,0,80400,25400,0,3466.666667,2305.581731,2000,2000,2000,0,0,1,0,0,0,0,0,0.605251904,0.022372075,0.327561047,0.022583763,0.022231211,0.514444444,0.097222222,0.047619048,0.015873016,0.75,0.25,0.213888889,0.1,0.375,-0.155555556,-0.155555556,-0.155555556,1,0,0.5,404,0
5,6513,85,7,674,0.511591962,0.999999998,0.665853657,10,0,1,0,4.99851632,6,-1,818,250.8333333,878,843300,273613,784.5,4553.833333,2599.279406,0,0,0,0,0,1,0,0,0,0,0,0.033337126,0.033337216,0.534706073,0.200247448,0.198372137,0.397430892,0.04148134,0.03264095,0.029673591,0.523809524,0.476190476,0.288838056,0.05,1,-0.206944444,-0.3,-0.1,0,0,0.5,1500,0
1,4688,550,16,225,0.570776253,0.999999992,0.729323303,9,5,0,2,4.271111111,9,4,366,168.375,0,843300,279133.3333,0,5023.113734,2589.075556,1400,2900,2266.666667,0,0,0,0,0,0,1,1,0.022246058,0.022693224,0.355418659,0.577411537,0.022230522,0.43452381,0.125,0.04,0.008888889,0.818181818,0.181818182,0.394444444,0.1,1,-0.65,-1,-0.3,0.277272727,0.168181818,0.222727273,5100,0.168181818
3,5700,238,12,91,0.736263728,0.99999998,0.879999982,2,2,0,2,4.450549451,4,-1,165,55,83300,843300,411200,3254.798658,4655.571792,3844.121408,928,1200,1064,0,0,0,1,0,0,0,0,0.23832147,0.050039616,0.050390911,0.362766727,0.298481275,0.570899471,0.007936508,0.032967033,0.021978022,0.6,0.4,0.323809524,0.285714286,0.4,-0.45,-0.5,-0.4,0,0,0.5,1300,0
1,3610,395,10,208,0.61458333,0.999999993,0.640845066,2,1,11,0,4.653846154,9,-1,1000,248.5,0,843300,293211.1111,0,17618.75,5808.413084,6900,6900,6900,1,0,0,0,0,0,0,0,0.022225451,0.43858564,0.022225094,0.494428929,0.022534886,0.398611111,0.141456229,0.028846154,0.009615385,0.75,0.25,0.389393939,0.1,1,-0.319444444,-0.388888889,-0.25,0.2,0.1,0.3,16000,0.1
2,7232,560,11,695,0.485294117,0.999999998,0.662499998,5,4,1,0,4.78705036,7,4,1100,373.2857143,1100,690400,214171.4286,1100,4490.9,2724.292895,95900,95900,95900,0,0,0,1,0,0,0,0,0.884587238,0.029312721,0.028614578,0.028613679,0.028871783,0.4794926,0.103188865,0.031654676,0.007194245,0.814814815,0.185185185,0.291838843,0.033333333,0.6,-0.396666667,-0.8,-0.133333333,0,0,0.5,2300,0
4,1,702,12,2817,0.381759192,0.999999999,0.589351285,45,6,12,1,4.690450834,8,217,1300,483,0,69100,25725,0,4975,2849.894978,136,3800,1579.2,0,1,0,0,0,0,0,0,0.294703398,0.153352683,0.041415381,0.025084151,0.485444387,0.470829422,0.204767798,0.04827831,0.009229677,0.839506173,0.160493827,0.364776547,0.033333333,1,-0.255189842,-0.6,-0.05,0.717857143,0.442857143,0.217857143,6000,0.442857143
0,5133,563,10,468,0.625282166,0.999999996,0.827464786,5,3,0,18,4.542735043,4,4,176,67,40400,690400,491650,2130.382114,4892.553177,3705.054816,3100,3800,3450,1,0,0,0,0,0,0,0,0.050003476,0.050583914,0.050146707,0.799265817,0.050000086,0.457628968,0.101315837,0.051282051,0.019230769,0.727272727,0.272727273,0.341892136,0.033333333,0.9,-0.347530864,-1,-0.05,1,-0.25,0.5,1800,0.25
1,3534,21,9,1035,0.410852713,0.999999998,0.605172413,4,1,2,2,4.250241546,8,-1,0,-1,0,843300,295450,0,5853.254934,2833.273628,2200,2200,2200,0,0,0,1,0,0,0,0,0.025711313,0.216300463,0.025005632,0.707707592,0.025274999,0.571723936,0.239951819,0.066666667,0.021256039,0.758241758,0.241758242,0.464822134,0.1,1,-0.281520563,-0.6,-0.05,0,0,0.5,1200,0
5,19,35,14,1106,0.402727272,0.999999998,0.647482013,13,0,1,1,4.648282098,7,-1,1400,264.2857143,6900,843300,194242.8571,2160.868555,6275.958333,3681.728934,0,0,0,0,0,0,1,0,0,0,0,0.028727903,0.028572414,0.884000022,0.030068218,0.028631444,0.46606776,0.140815082,0.057866184,0.01084991,0.842105263,0.157894737,0.349146036,0.033333333,1,-0.369097222,-0.8,-0.166666667,1,0.6,0.5,2600,0.6
1,3926,237,11,1409,0.387548638,0.999999999,0.486394557,4,4,31,3,4.289567069,10,-1,1600,299.32375,0,843300,341780,0,7356.584215,2981.582502,5600,11800,8700,0,0,0,0,1,0,0,0,0.122761816,0.020388531,0.223789009,0.613059625,0.020001019,0.567275552,0.146411775,0.056068133,0.026259759,0.681034483,0.318965517,0.482836046,0.05,1,-0.281231231,-1,-0.05,0,0,0.5,3200,0
2,3170,490,8,177,0.683908042,0.99999999,0.859999991,3,2,0,2,4.548022599,7,4,1200,376,0,843300,407940.1429,0,4630.077562,2879.727887,9100,9100,9100,0,0,0,1,0,0,0,0,0.88435752,0.028572462,0.028573111,0.02992511,0.028571796,0.507777778,0.136666667,0.04519774,0.033898305,0.571428571,0.428571429,0.451041667,0.166666667,1,-0.259722222,-0.4,-0.05,0.5,0.6,0,15700,0.6
4,2557,231,9,129,0.661290317,0.999999986,0.811594191,5,4,0,1,4.379844961,8,-1,1100,220.5,2000,843300,292275,1520,3741.283237,2757.527956,2000,2000,2000,0,0,0,1,0,0,0,0,0.025081519,0.025048123,0.025003595,0.025006911,0.899859853,0.479166667,0.117261905,0.023255814,0.015503876,0.6,0.4,0.433333333,0.3,0.5,-0.239583333,-0.3125,-0.166666667,0,0,0.5,1600,0
0,4427,427,10,692,0.516483516,0.999999997,0.701846964,24,3,0,0,4.215317919,6,4,3400,663.8333333,3400,843300,350716.6667,2702.723512,8573.181661,4517.4639,3400,3700,3550,0,0,0,1,0,0,0,0,0.034317735,0.033469018,0.033506103,0.865372436,0.033334707,0.469759407,0.242538018,0.043352601,0.01300578,0.769230769,0.230769231,0.497438312,0.0625,1,-0.41712963,-1,-0.15,0,0,0.5,954,0
2,2301,545,10,336,0.626506022,0.999999995,0.748858444,10,5,1,0,4.982142857,8,4,529,176,4100,843300,264137.5,1212.931034,4029.493625,2668.910532,1300,2300,1800,0,0,0,0,1,0,0,0,0.171277161,0.025001467,0.164360927,0.025000259,0.614360186,0.551515152,0.232954545,0.035714286,0.011904762,0.75,0.25,0.484375,0.0625,0.8,-0.1875,-0.3,-0.05,0,0,0.5,1100,0
2,440,236,10,633,0.493630572,0.999999997,0.670329668,9,4,2,0,4.60821485,5,-1,488,136.8,16700,843300,462020,1990.069767,3588.02194,2864.973468,17200,17200,17200,0,0,0,0,0,1,0,1,0.704554491,0.040003787,0.040041327,0.04000074,0.175399656,0.491060036,0.093423901,0.030015798,0.011058452,0.730769231,0.269230769,0.416672363,0.136363636,1,-0.526190476,-1,-0.033333333,0,0,0.5,1700,0
2,3935,280,11,950,0.419354838,0.999999998,0.602914389,11,3,1,1,4.6,7,-1,1600,463.3633333,0,843300,320971.4286,0,5585.394621,2935.920802,1600,4100,2850,0,0,0,1,0,0,0,0,0.742252686,0.171681509,0.028900514,0.028592931,0.02857236,0.399206793,0.091449217,0.037894737,0.010526316,0.782608696,0.217391304,0.232246272,0.1,0.7,-0.326666667,-0.75,-0.125,0,0,0.5,2000,0
4,7091,34,14,1973,0.349137931,0.999999999,0.466338259,9,5,35,0,4.680182463,9,-1,740,202.5555556,3600,843300,328044.4444,1679.636364,3404.791909,2623.636285,1600,2100,1850,0,0,0,0,1,0,0,0,0.022561825,0.022830987,0.358775693,0.022224512,0.573606983,0.358935745,0.084991658,0.043081602,0.016218956,0.726495726,0.273504274,0.285551948,0.05,0.7,-0.197482639,-0.5,-0.05,0,0,0.5,957,0
1,6768,700,10,131,0.682926824,0.999999987,0.784810117,6,5,0,7,4.435114504,10,217,718,424.1111111,0,69100,37120,0,4261.804598,2445.617953,881,7300,2820.25,0,0,0,1,0,0,0,0,0.020039404,0.91974187,0.020013557,0.020202367,0.020002801,0.542424242,0.041477273,0.022900763,0.015267176,0.6,0.4,0.345454545,0.136363636,0.5,-0.39375,-0.6,-0.1875,0.454545455,0.136363636,0.045454545,424,0.136363636
1,832,704,11,223,0.674208142,0.999999992,0.861538455,7,6,1,3,4.251121076,10,217,3000,811.8,3000,69100,32750,1673.883721,9200,3344.687457,1600,18000,5280,0,0,0,0,0,0,1,1,0.138414093,0.020408209,0.020000625,0.801172976,0.020004098,0.601719577,0.251755652,0.071748879,0.00896861,0.888888889,0.111111111,0.350189394,0.1,0.8,-0.235714286,-0.4,-0.071428571,0.666666667,0.333333333,0.166666667,655,0.333333333
0,4767,326,11,764,0.442384105,0.999999998,0.612612611,12,8,7,0,4.564136126,10,-1,411,165.6,41000,843300,194680,2754.214891,5900.581395,4077.088892,1900,1900,1900,0,0,0,0,0,0,1,1,0.0206886,0.020014984,0.020022453,0.020079475,0.919194489,0.441527005,0.204867965,0.04973822,0.006544503,0.88372093,0.11627907,0.421072568,0.1,0.8,-0.265,-0.4,-0.125,0.454545455,0.136363636,0.045454545,11200,0.136363636
2,1236,324,9,223,0.576923074,0.999999992,0.679389308,3,1,1,0,4.358744395,6,-1,1600,483.4316667,1600,843300,267900,1150.6,3573.529767,2256.896648,6500,6500,6500,0,1,0,0,0,0,0,0,0.367040854,0.37069158,0.195596449,0.033336114,0.033335003,0.381439394,-0.035984848,0.022421525,0.044843049,0.333333333,0.666666667,0.49,0.1,0.75,-0.314166667,-0.5,-0.125,0,0,0.5,972,0
0,1999,664,9,268,0.627819547,0.999999994,0.819354833,9,0,0,1,4.746268657,5,217,379,316.8,35800,617900,162360,3023.60961,4305.201439,3419.509786,0,0,0,0,0,0,0,1,0,0,0,0.04105059,0.041123441,0.040199981,0.166476707,0.71114928,0.456555024,0.067703349,0.026119403,0.01119403,0.7,0.3,0.315909091,0.1,0.5,-0.241666667,-0.5,-0.1,0,0,0.5,8800,0
2,2589,387,10,854,0.520286396,0.999999998,0.708646615,10,1,1,2,4.959016393,9,-1,1400,425.6866667,1200,843300,347866.6667,950,5645.350806,3710.375158,0,0,0,0,1,0,0,0,0,0,0,0.676433774,0.022223157,0.022222354,0.02226239,0.256858325,0.408655834,0.140281682,0.057377049,0.012880562,0.816666667,0.183333333,0.298276791,0.033333333,0.8,-0.306818182,-0.5,-0.05,0.642857143,0.214285714,0.142857143,925,0.214285714
4,3123,568,9,997,0.433165829,0.999999998,0.636036035,4,4,14,0,4.430290873,7,4,787,294,8400,690400,173328.5714,2841.691742,4734.75,3368.592713,1200,3200,2466.666667,0,0,1,0,0,0,0,0,0.028996881,0.028578704,0.02864527,0.028630547,0.885148597,0.439807504,0.110648918,0.037111334,0.017051153,0.685185185,0.314814815,0.345642916,0.033333333,1,-0.209418768,-0.7,-0.05,0,0,0.5,882,0
5,3963,126,9,1571,0.420881971,0.999999999,0.613217767,6,1,7,0,4.830681095,9,-1,1000,232.1428571,0,843300,127811.1111,0,6986.4,2672.320236,1000,1000,1000,0,0,0,1,0,0,0,0,0.13795999,0.022228946,0.795342947,0.02222351,0.022244608,0.399036685,0.109580166,0.035646085,0.014640356,0.708860759,0.291139241,0.364244164,0.05,1,-0.23850069,-0.714285714,-0.05,0,0,0.5,1000,0
4,5105,510,12,276,0.642066418,0.999999994,0.823863632,6,3,0,0,5.032608696,9,4,387,97,10400,843300,164100,2047.82967,5130.878346,2991.10904,8600,8600,8600,0,0,0,0,1,0,0,0,0.022646909,0.022241454,0.500451911,0.022322866,0.432336861,0.45802005,0.079949875,0.025362319,0.02173913,0.538461538,0.461538462,0.440816327,0.25,0.9,-0.219444444,-0.5,-0.1,0.4,0.8,0.1,1400,0.8
5,4257,125,10,107,0.714285707,0.999999982,0.824561389,3,3,1,50,4.607476636,5,-1,1100,271.6,27800,843300,351840,2157.22397,7144.444444,3850.667627,2900,2900,2900,0,0,0,0,1,0,0,0,0.040325929,0.040003882,0.491003647,0.388659024,0.040007519,0.568452381,0.188988095,0.037383178,0.028037383,0.571428571,0.428571429,0.6,0.5,0.9,-0.129365079,-0.166666667,-0.071428571,0.7,0.7,0.2,15000,0.7
4,6260,544,9,460,0.592342341,0.999999997,0.70063694,12,2,1,9,4.810869565,9,4,2100,334.4444444,2100,843300,235944.4444,1462.888889,7965.836158,3642.912384,1200,1200,1200,0,0,0,0,0,1,0,1,0.022224532,0.134132782,0.022227729,0.242191139,0.579223818,0.457085137,0.109220779,0.041304348,0.02173913,0.655172414,0.344827586,0.352950558,0.1,0.9,-0.1075,-0.2,-0.05,0.2,-0.1,0.3,1100,0.1
5,6628,471,8,564,0.552102376,0.999999997,0.718390803,8,2,10,1,4.540780142,9,4,1700,382.3333333,1700,843300,316566.6667,1700,5027.347826,3310.134694,2400,2400,2400,0,1,0,0,0,0,0,0,0.113936,0.166578012,0.339003611,0.212838566,0.167643811,0.458349116,0.176465548,0.056737589,0.010638298,0.842105263,0.157894737,0.338396239,0.033333333,1,-0.359722222,-1,-0.133333333,0,0,0.5,369,0
1,7552,65,7,248,0.663967609,0.999999993,0.848275856,1,1,0,0,4.483870968,5,-1,791,177,1600,843300,293280,1195.5,3702.499662,2949.200076,4500,4500,4500,0,1,0,0,0,0,0,0,0.040002456,0.502775321,0.040132511,0.377088509,0.040001203,0.380808081,0.123316498,0.028225806,0.008064516,0.777777778,0.222222222,0.352813853,0.136363636,0.8,-0.125,-0.125,-0.125,0,0,0.5,1000,0
4,1880,262,11,194,0.606217613,0.999999991,0.763636357,6,5,1,0,4.62371134,10,-1,650,197.6,9700,843300,257590,2765.101563,4798.666667,3454.864675,4200,13900,9050,1,0,0,0,0,0,0,0,0.020005224,0.020005774,0.119918548,0.020000396,0.820070058,0.450919913,0.174621212,0.036082474,0.015463918,0.7,0.3,0.419480519,0.1,0.9,-0.163888889,-0.2,-0.125,0,0,0.5,2400,0
4,820,394,9,227,0.663594467,0.999999993,0.827338124,8,4,0,0,4.995594714,9,-1,489,134.2222222,7900,843300,200688.8889,2261.166667,3697.155134,3049.316966,1400,7600,3666.666667,0,1,0,0,0,0,0,0,0.022300663,0.022453155,0.022226875,0.134578266,0.798441041,0.427104377,0.102483165,0.044052863,0.017621145,0.714285714,0.285714286,0.316136364,0.1,0.5,-0.304166667,-0.8,-0.1,0,0,0.5,3700,0
5,5844,448,8,595,0.525337837,0.999999997,0.718749998,8,0,1,0,4.983193277,10,4,533,162.2857143,0,843300,175790,0,3907.4,2054.901593,0,0,0,0,0,0,1,0,0,0,0,0.02014603,0.020002661,0.7345709,0.02003871,0.205241699,0.535756373,0.177949134,0.038655462,0.011764706,0.766666667,0.233333333,0.406789949,0.1,0.8,-0.228571429,-0.7,-0.083333333,0,0,0.5,897,0
1,7946,70,15,110,0.688073388,0.999999985,0.835820883,4,4,0,4,4.218181818,8,-1,1200,507.7142857,0,843300,178962.5,0,6179,3548.339167,1700,2800,2250,0,0,0,1,0,0,0,0,0.149669399,0.025403504,0.025001218,0.774925115,0.025000764,0.30530303,0.117424242,0.018181818,0.009090909,0.666666667,0.333333333,0.318181818,0.136363636,0.5,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,6900,0
1,4993,588,10,353,0.513595165,0.999999996,0.569037655,6,5,10,11,4.390934844,10,4,1100,511.9,21900,690400,115980,2969.128845,14660.15385,5210.84937,659,18600,5639.75,0,0,0,1,0,0,0,0,0.020017974,0.919815814,0.020000413,0.020160406,0.020005393,0.552777778,0.343402778,0.04815864,0.011331445,0.80952381,0.19047619,0.573039216,0.1,1,-0.375,-0.8,-0.1,1,-0.25,0.5,14700,0.25
4,8502,330,10,472,0.507658642,0.999999996,0.673992672,7,0,1,0,4.616525424,10,-1,625,229.1111111,0,843300,149210,0,6919.333333,2797.8043,0,0,0,0,0,1,0,0,0,0,0,0.020595748,0.020003607,0.020035899,0.128569596,0.81079515,0.544517302,0.182702374,0.074152542,0.021186441,0.777777778,0.222222222,0.385667904,0.1,0.7,-0.408055556,-0.6,-0.125,0,0,0.5,756,0
5,1436,20,12,507,0.506072873,0.999999997,0.666666664,3,1,3,0,5,6,-1,397,78.6,0,843300,285366.6667,0,3393.367028,1936.471032,1100,1100,1100,0,0,0,0,1,0,0,0,0.357554488,0.033333483,0.5424429,0.033333412,0.033335717,0.446556122,0.045748299,0.017751479,0.015779093,0.529411765,0.470588235,0.366402116,0.1,0.6,-0.239583333,-0.5,-0.05,0.35,-0.2,0.15,883,0.2
1,4155,545,9,412,0.545454544,0.999999996,0.683206104,18,7,10,0,4.580097087,10,4,1300,351.25,0,843300,183120,0,8148.33033,2799.910867,1300,4200,2233.333333,0,0,0,0,1,0,0,0,0.096247821,0.473411347,0.020067147,0.290187211,0.120086474,0.415611472,0.058448323,0.012135922,0.019417476,0.384615385,0.615384615,0.407272727,0.136363636,0.5,-0.20014881,-0.333333333,-0.071428571,0,0,0.5,713,0
3,6111,422,11,286,0.624113473,0.999999994,0.773255809,8,5,1,0,4.601398601,10,4,3600,773.6,851,843300,104335.1,851,3734.160384,2483.744157,2700,3900,3300,0,1,0,0,0,0,0,0,0.798976197,0.139410577,0.020087543,0.020017348,0.021508336,0.469109668,0.184258297,0.048951049,0.013986014,0.777777778,0.222222222,0.397286642,0.136363636,0.6,-0.238888889,-0.3,-0.155555556,0.9,0.6,0.4,1100,0.6
1,8638,430,10,600,0.508620689,0.999999997,0.648793564,23,9,15,0,4.766666667,9,4,486,173,0,843300,232655.5556,0,4294.712546,2340.383165,784,17300,4234.5,1,0,0,0,0,0,0,0,0.202119537,0.730855308,0.02222357,0.022500618,0.022300966,0.457255592,0.173372114,0.063333333,0.016666667,0.791666667,0.208333333,0.342484051,0.033333333,1,-0.272222222,-0.7,-0.05,0.775,0.3875,0.275,972,0.3875
4,2190,596,8,486,0.607883816,0.999999997,0.767213112,12,0,1,0,5.034979424,10,4,1000,505,1000,690400,151900,1000,4322.366667,2593.564332,0,0,0,0,0,1,0,0,0,0,0,0.020000433,0.020000653,0.43797923,0.020000199,0.502019485,0.538958079,0.137293447,0.030864198,0.016460905,0.652173913,0.347826087,0.439,0.1,0.8,-0.156944444,-0.3,-0.025,0.9,0.8,0.4,757,0.8
4,7428,566,9,313,0.490131577,0.999999995,0.614973259,3,0,1,1,4.619808307,5,4,495,183.75,0,690400,163140,0,3261.554589,2268.510121,0,0,0,0,0,0,0,1,0,0,0,0.040000618,0.439072529,0.040001798,0.040000471,0.440924584,0.325480075,0.099090909,0.022364217,0.003194888,0.875,0.125,0.248051948,0.136363636,0.5,-0.25,-0.25,-0.25,0,0,0.5,1500,0
3,8082,139,11,1124,0.42506812,0.999999999,0.593567251,1,1,5,0,4.827402135,4,-1,0,-1,0,843300,216325,0,3486.964523,1658.588399,1000,1000,1000,0,0,0,0,1,0,0,0,0.050007551,0.050008209,0.050004798,0.050004959,0.799974483,0.253524665,-0.026461707,0.014234875,0.033807829,0.296296296,0.703703704,0.333522727,0.1,0.8,-0.194204261,-0.6,-0.071428571,0,0,0.5,767,0
0,762,214,10,298,0.650176676,0.999999995,0.748663098,14,2,13,0,4.459731544,7,-1,436,225.1428571,12000,843300,327314.2857,3378.931034,8015.429245,4942.247972,4900,4900,4900,0,0,0,0,0,0,1,1,0.556896379,0.028642785,0.028649552,0.355940249,0.029871035,0.757291667,0.119270833,0.046979866,0.030201342,0.608695652,0.391304348,0.432142857,0.1,0.7,-0.331944444,-0.6,-0.125,1,-0.333333333,0.5,47100,0.333333333
4,448,275,9,293,0.560137455,0.999999994,0.758620685,7,3,2,1,4.641638225,6,-1,1200,233,7300,843300,189650,1918.954545,3953.333333,3127.847965,1700,1700,1700,0,1,0,0,0,0,0,0,0.033334035,0.033339384,0.200022676,0.033539022,0.699764884,0.425694444,0.138055556,0.030716724,0.013651877,0.692307692,0.307692308,0.374074074,0.1,0.75,-0.184722222,-0.25,-0.155555556,0.125,0,0.375,1500,0
4,6988,591,7,131,0.703124995,0.999999987,0.810126572,3,2,0,0,4.595419847,5,4,730,340,10600,690400,169540,2426.694915,4206.483871,3267.239753,757,757,757,1,0,0,0,0,0,0,0,0.04000012,0.040032793,0.040655744,0.040054095,0.839257248,0.574655647,0.105578512,0.045801527,0.022900763,0.666666667,0.333333333,0.414393939,0.1,0.8,-0.308333333,-0.7,-0.1,1,-0.125,0.5,810,0.125
3,2264,261,12,500,0.551652891,0.999999997,0.700325731,10,2,1,0,4.788,1,-1,0,-1,843300,843300,843300,3607.114624,3607.114624,3607.114624,802,1500,1151,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.416833924,-0.00472255,0.036,0.016,0.692307692,0.307692308,0.294119769,0.1,0.5,-0.60625,-1,-0.1,0.4,0.2,0.1,642,0.2
4,8082,415,12,312,0.562700963,0.999999994,0.748571424,11,1,1,0,4.596153846,10,4,758,158.9,1500,843300,217000,1086,3396.488751,2539.323524,0,0,0,0,1,0,0,0,0,0,0,0.020026149,0.020000834,0.21844335,0.020000294,0.721529372,0.382735247,0.086004785,0.038461538,0.019230769,0.666666667,0.333333333,0.252840909,0.1,0.6,-0.208333333,-0.4,-0.1,0,0,0.5,2900,0
0,3129,132,10,416,0.519801979,0.999999996,0.673640165,13,3,10,2,4.415865385,7,-1,653,263.8571429,14700,843300,354228.5714,2397.638889,8762.984293,5297.679116,14700,14700,14700,0,0,0,0,1,0,0,0,0.028571529,0.028646101,0.028571494,0.885546497,0.028664379,0.577929198,0.086513158,0.045673077,0.033653846,0.575757576,0.424242424,0.428508772,0.1,0.7,-0.29672619,-0.6,-0.125,0,0,0.5,1500,0
4,5457,164,9,366,0.55142857,0.999999995,0.711538458,5,3,1,0,4.653005464,7,-1,1000,216.8571429,6000,843300,410800,1711.15942,3516.332028,2713.13714,1600,2500,2050,1,0,0,0,0,0,0,0,0.028643194,0.028625679,0.028575383,0.028571631,0.885584113,0.401955782,0.075870439,0.043715847,0.024590164,0.64,0.36,0.286837121,0.05,0.6,-0.206547619,-0.5,-0.071428571,0,0,0.5,1000,0
